image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000085_general_009852.jpg,30A38524,baseline,baseline,30A38524,True,0,True,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,30A38524,30A38524,False,cropped,existing_plate_crop,40,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000086_general_010844.jpg,59X150943,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,3H1111444,False,7,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,3H1111444,3H1111444,True,archive_plate_crops_from_coords,existing_plate_crop,43,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000087_general_011061.jpg,59P194751,baseline,baseline,59P194751,True,0,True,False,False,baseline,baseline,59P194751,59P194751,False,archive_plate_crops_from_coords,existing_plate_crop,97,87,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000088_general_001193.jpg,76G141873,baseline,baseline,76514187,False,2,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,768141873,768121873,False,archive_plate_crops_from_coords,existing_plate_crop,42,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000089_general_016465.jpg,16G112000,baseline,baseline,76G112000,False,1,False,False,False,baseline,baseline,76G112000,76G112000,False,yolo_plate_dataset,crop_source_bounding_box,56,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000090_general_003454.jpg,61A91265,baseline,baseline,61A91265,True,0,True,False,False,baseline,baseline,61A91265,61A91265,False,cropped,existing_plate_crop,54,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000091_general_005952.jpg,93A11014,baseline,baseline,93A11014,True,0,True,False,False,baseline,baseline,93A11014,93A11014,False,cropped,existing_plate_crop,64,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000092_general_001307.jpg,63X219197,baseline,baseline,13666637,False,7,False,False,False,full_z0.93_up3_clahe_clip1_tile4,full_z1.00_up2_clahe_rl_deblur_bilateral,TOTEEES,S0453,False,archive_plate_crops_from_coords,existing_plate_crop,30,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000093_general_004276.jpg,30M00012,baseline,baseline,30M00012,True,0,True,False,False,baseline,baseline,30M00012,30M00012,False,cropped,existing_plate_crop,66,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000094_general_012433.jpg,H117550,baseline,baseline,6H117550,False,1,False,False,False,full_z1.15_up2_train_baseline,baseline,6H117550,6H117550,False,yolo_plate_dataset,crop_source_bounding_box,44,38,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000095_general_014916.jpg,59D1974,baseline,baseline,59D166974,False,2,False,False,False,baseline,baseline,59D166974,59D166974,False,yolo_plate_dataset,crop_source_bounding_box,35,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000096_general_008213.jpg,50X151501,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,50N161501,False,2,False,False,False,full_z1.15_up2_train_baseline,full_z1.15_up3_train_baseline,50N161501,50N161501,True,archive_plate_crops_from_coords,existing_plate_crop,62,59,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000097_general_009503.jpg,61C48103,baseline,baseline,61C48103,True,0,True,False,False,baseline,baseline,61C48103,61C48103,False,cropped,existing_plate_crop,34,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000098_general_012137.jpg,40Z70694,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,BXL1698,False,6,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,BXL1698,BXL1698,True,archive_plate_crops_from_coords,existing_plate_crop,29,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000099_general_001668.jpg,51F5850,baseline,baseline,51F58260,False,2,False,False,False,baseline,baseline,51F58260,51F58260,False,yolo_plate_dataset,crop_source_bounding_box,60,12,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000100_general_015034.jpg,72G22742,baseline,baseline,77436,False,6,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,HAI,59438,False,archive_plate_crops_from_coords,existing_plate_crop,28,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000101_general_002235.jpg,29H94194,baseline,baseline,29H94194,True,0,True,False,False,baseline,baseline,29H94194,29H94194,False,cropped,existing_plate_crop,53,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000102_general_006607.jpg,29A47991,baseline,baseline,29A46791,False,2,False,False,False,baseline,baseline,29A46791,29A46791,False,archive_plate_crops_from_coords,existing_plate_crop,163,109,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000103_general_001939.jpg,51A96657,baseline,baseline,51A96657,True,0,True,False,False,baseline,baseline,51A96657,51A96657,False,cropped,existing_plate_crop,55,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000104_general_014279.jpg,51D81343,baseline,baseline,51D81343,True,0,True,False,False,baseline,baseline,51D81343,51D81343,False,archive_plate_crops_from_coords,existing_plate_crop,87,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000105_general_009891.jpg,51C73998,baseline,baseline,51L73998,False,1,False,False,False,baseline,baseline,51L73998,51L73998,False,archive_plate_crops_from_coords,existing_plate_crop,95,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000106_general_002682.jpg,70LD04411,baseline,baseline,QLD04411,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,QLD04411,QLD04411,False,archive_plate_crops_from_coords,existing_plate_crop,102,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000107_general_004937.jpg,59Z177124,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,58X382121,False,6,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,58X382121,58X382121,True,archive_plate_crops_from_coords,existing_plate_crop,36,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000108_general_006013.jpg,59P120539,baseline,baseline,59P120536,False,1,False,False,False,baseline,baseline,59P120536,59P120536,False,archive_plate_crops_from_coords,existing_plate_crop,40,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000109_general_002065.jpg,30G47936,baseline,baseline,30G47826,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,30G47826,30G47936,False,archive_plate_crops_from_coords,existing_plate_crop,40,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000110_general_003561.jpg,55P44641,baseline,baseline,55P44641,True,0,True,False,False,baseline,baseline,55P44641,55P44641,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000111_general_001572.jpg,7H117550,baseline,baseline,7H117550,True,0,True,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,70H117550,7H1117550,False,yolo_plate_dataset,crop_source_bounding_box,84,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000112_general_009517.jpg,70X105963,baseline,baseline,70K105963,False,1,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,70K105963,70X105963,False,archive_plate_crops_from_coords,existing_plate_crop,98,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000113_general_017685.jpg,89A21782,baseline,baseline,89A21782,True,0,True,False,False,baseline,baseline,89A21782,89A21782,False,cropped,existing_plate_crop,69,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000114_general_015223.jpg,40F207304,baseline,baseline,60F283304,False,3,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,60F283304,60F283304,False,archive_plate_crops_from_coords,existing_plate_crop,58,38,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000115_general_014127.jpg,60T155819,baseline,baseline,68T155819,False,1,False,False,False,baseline,baseline,68T155819,68T155819,False,archive_plate_crops_from_coords,existing_plate_crop,64,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000116_general_015146.jpg,34KNT00094,baseline,baseline,KC7280,False,8,False,False,False,baseline,baseline,KC7280,KC7280,False,yolo_plate_dataset,crop_source_bounding_box,253,109,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000117_general_017367.jpg,71B119082,baseline,baseline,71B19082,False,1,False,False,False,baseline,full_z0.93_up3_clahe_clip1_tile4,71B19082,71B119082,False,yolo_plate_dataset,crop_source_bounding_box,173,140,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000118_general_007304.jpg,60K44718,baseline,baseline,60K44718,True,0,True,False,False,full_z0.93_up3_clahe_clip1_tile4,full_z1.15_up3_train_baseline,60K44718,60K44718,False,cropped,existing_plate_crop,68,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000119_general_014722.jpg,30G61083,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,30G61085,False,1,False,False,False,full_z1.15_up2_train_baseline,full_z1.15_up3_train_baseline,30G61085,30G61085,True,archive_plate_crops_from_coords,existing_plate_crop,120,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000120_general_016584.jpg,67A06969,baseline,baseline,67A06969,True,0,True,False,False,baseline,baseline,67A06969,67A06969,False,cropped,existing_plate_crop,37,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000121_general_010609.jpg,51H24117,baseline,baseline,51H24117,True,0,True,False,False,baseline,baseline,51H24117,51H24117,False,cropped,existing_plate_crop,75,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000122_general_005817.jpg,78K100617,baseline,baseline,78K100677,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,78K100677,78K100677,False,yolo_plate_dataset,crop_source_bounding_box,95,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000123_general_015137.jpg,60LD02505,baseline,baseline,60LD02505,True,0,True,False,False,baseline,baseline,60LD02505,60LD02505,False,cropped,existing_plate_crop,67,48,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000124_general_010742.jpg,64H21557,baseline,baseline,64H21557,True,0,True,False,False,baseline,baseline,64H21557,64H21557,False,yolo_plate_dataset,crop_source_bounding_box,241,184,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000125_general_004994.jpg,5V97976,baseline,baseline,53V97976,False,1,False,False,False,baseline,baseline,53V97976,53V97976,False,yolo_plate_dataset,crop_source_bounding_box,31,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000126_general_006606.jpg,51X21890,baseline,baseline,51M21890,False,1,False,False,False,baseline,baseline,51M21890,51M21890,False,archive_plate_crops_from_coords,existing_plate_crop,103,98,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000127_general_002034.jpg,7111550,baseline,baseline,7H117550,False,2,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,76H117550,7H117550,False,yolo_plate_dataset,crop_source_bounding_box,44,41,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000128_general_015017.jpg,51A01704,baseline,baseline,51A01204,False,1,False,False,False,baseline,baseline,51A01204,51A01204,False,yolo_plate_dataset,crop_source_bounding_box,52,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000129_general_011958.jpg,30F72794,baseline,baseline,30F77294,False,2,False,False,False,baseline,baseline,30F77294,30F77294,False,archive_plate_crops_from_coords,existing_plate_crop,157,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000130_general_002707.jpg,51F1655,baseline,baseline,S1F15585,False,3,False,False,False,baseline,baseline,S1F15585,S1F15585,False,yolo_plate_dataset,crop_source_bounding_box,65,52,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000131_general_008843.jpg,65P77280,baseline,baseline,65P77280,True,0,True,False,False,baseline,baseline,65P77280,65P77280,False,yolo_plate_dataset,crop_source_bounding_box,134,97,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000132_general_009845.jpg,64U121888,baseline,baseline,64D121888,False,1,False,False,False,baseline,baseline,64D121888,64D121888,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000133_general_011479.jpg,60A75031,baseline,baseline,60A75031,True,0,True,False,False,baseline,baseline,60A75031,60A75031,False,cropped,existing_plate_crop,108,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000134_general_009146.jpg,59V199849,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,59V199849,True,0,False,True,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,59V199849,59V199849,True,archive_plate_crops_from_coords,existing_plate_crop,43,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000135_general_003842.jpg,83E101692,baseline,baseline,83E101692,True,0,True,False,False,baseline,baseline,83E101692,83E101692,False,yolo_plate_dataset,crop_source_bounding_box,153,116,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000136_general_010544.jpg,71F57493,baseline,baseline,T1F57493,False,1,False,False,False,baseline,baseline,T1F57493,T1F57493,False,yolo_plate_dataset,crop_source_bounding_box,88,24,min_side_lt32
